,date,precipitation,precipitation_normal
22906,20110525,0.26,2.04
22907,20110526,0.26,2.04
22908,20110527,0.26,2.05
22909,20110528,0.26,2.05
22910,20110529,0.26,2.05
22911,20110530,0.26,2.05
22912,20110531,0.26,2.05
22913,20110601,0.26,2.05
22914,20110602,0.26,2.05
22915,20110603,0.26,2.05
22916,20110604,0.26,2.05
22917,20110605,0.26,2.05
22918,20110606,0.26,2.06
22919,20110607,0.26,2.06
22920,20110608,0.26,2.06
22921,20110609,0.26,2.06
22922,20110610,0.26,2.06
22923,20110611,0.26,2.06
22924,20110612,0.26,2.06
22925,20110613,0.26,2.06
22926,20110614,0.26,2.06
22927,20110615,0.26,2.06
22928,20110616,0.26,2.06
22929,20110617,0.26,2.06
22930,20110618,0.26,2.06
22931,20110619,0.26,2.06
22932,20110620,0.26,2.06
22933,20110621,0.26,2.07
22934,20110622,0.26,2.07
22935,20110623,0.26,2.07
22936,20110624,0.26,2.07
22937,20110625,0.26,2.07
22938,20110626,0.26,2.08
22939,20110627,0.26,2.08
22940,20110628,0.26,2.08
22941,20110629,0.26,2.09
22942,20110630,0.26,2.09
22943,20110701,0.26,2.1
22944,20110702,0.26,2.11
22945,20110703,1.00,2.11
22946,20110704,1.00,2.12
22947,20110705,1.00,2.13
22948,20110706,1.00,2.14
22949,20110707,1.00,2.15
22950,20110708,1.02,2.17
22951,20110709,1.02,2.18
22952,20110710,1.03,2.19
22953,20110711,1.03,2.2
22954,20110712,1.03,2.21
22955,20110713,1.03,2.23
22956,20110714,1.03,2.24
22957,20110715,1.03,2.25
22958,20110716,1.03,2.27
22959,20110717,1.03,2.28
22960,20110718,1.03,2.3
22961,20110719,1.03,2.31
22962,20110720,1.03,2.32
22963,20110721,1.03,2.34
22964,20110722,1.03,2.35
22965,20110723,1.03,2.37
22966,20110724,1.03,2.38
22967,20110725,1.03,2.39
22968,20110726,1.03,2.4
22969,20110727,1.03,2.42
22970,20110728,1.03,2.43
22971,20110729,1.03,2.44
22972,20110730,1.03,2.46
22973,20110731,1.09,2.47
22974,20110801,1.09,2.48
22975,20110802,1.09,2.49
22976,20110803,1.09,2.5
22977,20110804,1.09,2.51
22978,20110805,1.09,2.52
22979,20110806,1.09,2.53
22980,20110807,1.09,2.54
22981,20110808,1.09,2.55
22982,20110809,1.09,2.56
22983,20110810,1.09,2.57
22984,20110811,1.09,2.58
22985,20110812,1.09,2.59
22986,20110813,1.10,2.6
22987,20110814,1.10,2.61
22988,20110815,1.10,2.62
22989,20110816,1.10,2.63
22990,20110817,1.10,2.64
22991,20110818,1.10,2.65
22992,20110819,1.10,2.66
22993,20110820,1.10,2.67
22994,20110821,1.10,2.68
22995,20110822,1.10,2.69
22996,20110823,1.10,2.7
22997,20110824,1.10,2.71
22998,20110825,1.10,2.72
22999,20110826,1.10,2.73
23000,20110827,1.10,2.74
23001,20110828,1.10,2.75
23002,20110829,1.10,2.77
23003,20110830,1.10,2.78
23004,20110831,1.10,2.79
23005,20110901,1.10,2.8
23006,20110902,1.10,2.82
23007,20110903,1.10,2.83
23008,20110904,1.10,2.84
23009,20110905,1.10,2.86
23010,20110906,1.10,2.87
23011,20110907,1.10,2.88
23012,20110908,1.10,2.89
23013,20110909,1.10,2.9
23014,20110910,1.13,2.92
23015,20110911,1.15,2.93
23016,20110912,1.15,2.94
23017,20110913,1.61,2.95
23018,20110914,1.86,2.96
23019,20110915,1.86,2.98
23020,20110916,1.86,2.99
23021,20110917,1.86,3.0
23022,20110918,1.86,3.01
23023,20110919,1.86,3.02
23024,20110920,1.86,3.03
23025,20110921,1.86,3.04
23026,20110922,1.86,3.05
23027,20110923,1.86,3.06
23028,20110924,1.88,3.07
23029,20110925,1.88,3.08
23030,20110926,1.88,3.08
23031,20110927,1.88,3.09
23032,20110928,1.88,3.1
23033,20110929,1.88,3.1
23034,20110930,1.88,3.11
23035,20111001,1.88,3.12
23036,20111002,1.88,3.12
23037,20111003,1.94,3.13
23038,20111004,1.97,3.14
23039,20111005,2.07,3.15
23040,20111006,2.09,3.16
23041,20111007,2.09,3.17
23042,20111008,2.09,3.18
23043,20111009,2.09,3.19
23044,20111010,2.09,3.2
23045,20111011,2.09,3.21
23046,20111012,2.09,3.22
23047,20111013,2.09,3.23
23048,20111014,2.09,3.24
23049,20111015,2.09,3.26
23050,20111016,2.09,3.27
23051,20111017,2.09,3.28
23052,20111018,2.09,3.29
23053,20111019,2.09,3.3
23054,20111020,2.09,3.31
23055,20111021,2.09,3.32
23056,20111022,2.09,3.33
23057,20111023,2.09,3.34
23058,20111024,2.09,3.36
23059,20111025,2.09,3.37
23060,20111026,2.09,3.38
23061,20111027,2.09,3.39
23062,20111028,2.09,3.4
23063,20111029,2.09,3.41
23064,20111030,2.09,3.42
23065,20111031,2.09,3.43
23066,20111101,2.09,3.44
23067,20111102,2.09,3.45
23068,20111103,2.09,3.46
23069,20111104,2.13,3.46
23070,20111105,2.13,3.47
23071,20111106,2.13,3.48
23072,20111107,2.13,3.49
23073,20111108,2.13,3.5
23074,20111109,2.13,3.51
23075,20111110,2.13,3.52
23076,20111111,2.13,3.52
23077,20111112,2.13,3.53
23078,20111113,2.13,3.54
23079,20111114,2.13,3.55
23080,20111115,2.13,3.56
23081,20111116,2.13,3.57
23082,20111117,2.13,3.58
23083,20111118,2.13,3.59
23084,20111119,2.13,3.6
23085,20111120,2.13,3.61
23086,20111121,2.13,3.62
23087,20111122,2.13,3.63
23088,20111123,2.13,3.65
23089,20111124,2.13,3.66
23090,20111125,2.13,3.67
23091,20111126,2.13,3.68
23092,20111127,2.13,3.69
23093,20111128,2.13,3.71
23094,20111129,2.13,3.72
23095,20111130,2.20,3.73
23096,20111201,2.20,3.74
23097,20111202,2.20,3.75
23098,20111203,2.20,3.77
23099,20111204,2.20,3.78
23100,20111205,2.20,3.79
23101,20111206,2.20,3.8
23102,20111207,2.20,3.81
23103,20111208,2.20,3.82
23104,20111209,2.20,3.83
23105,20111210,2.20,3.85
23106,20111211,2.20,3.86
23107,20111212,2.29,3.87
23108,20111213,2.29,3.88
23109,20111214,2.29,3.9
23110,20111215,2.29,3.91
23111,20111216,2.29,3.93
23112,20111217,2.29,3.94
23113,20111218,2.34,3.96
23114,20111219,2.34,3.97
23115,20111220,2.34,3.98
23116,20111221,2.34,4.0
23117,20111222,2.34,4.02
23118,20111223,2.34,4.03
23119,20111224,2.34,4.05
23120,20111225,2.34,4.07
23121,20111226,2.34,4.08
23122,20111227,2.34,4.1
23123,20111228,2.34,4.12
23124,20111229,2.34,4.14
23125,20111230,2.34,4.16
23126,20111231,2.34,4.18
23127,20120101,0.00,0.02
23128,20120102,0.00,0.04
23129,20120103,0.00,0.06
23130,20120104,0.00,0.08
23131,20120105,0.00,0.1
23132,20120106,0.00,0.12
23133,20120107,0.00,0.14
23134,20120108,0.00,0.16
23135,20120109,0.00,0.18
23136,20120110,0.00,0.2
23137,20120111,0.00,0.22
23138,20120112,0.00,0.23
23139,20120113,0.00,0.25
23140,20120114,0.00,0.27
23141,20120115,0.00,0.29
23142,20120116,0.00,0.31
23143,20120117,0.00,0.33
23144,20120118,0.00,0.35
23145,20120119,0.00,0.36
23146,20120120,0.00,0.38
23147,20120121,0.00,0.39
23148,20120122,0.00,0.41
23149,20120123,T,0.43
23150,20120124,T,0.44
23151,20120125,T,0.46
23152,20120126,T,0.47
23153,20120127,T,0.49
23154,20120128,T,0.51
23155,20120129,T,0.52
23156,20120130,T,0.54
23157,20120131,T,0.56
23158,20120201,T,0.58
23159,20120202,T,0.6
23160,20120203,T,0.63
23161,20120204,T,0.65
23162,20120205,T,0.67
23163,20120206,T,0.69
23164,20120207,T,0.72
23165,20120208,T,0.75
23166,20120209,T,0.77
23167,20120210,T,0.8
23168,20120211,T,0.83
23169,20120212,T,0.85
23170,20120213,T,0.88
23171,20120214,0.06,0.92
23172,20120215,0.06,0.95
23173,20120216,0.06,0.98
23174,20120217,0.06,1.01
23175,20120218,0.06,1.05
23176,20120219,0.06,1.08
23177,20120220,0.06,1.11
23178,20120221,0.06,1.14
23179,20120222,0.06,1.18
23180,20120223,0.06,1.21
23181,20120224,0.06,1.24
23182,20120225,0.06,1.27
23183,20120226,0.06,1.3
23184,20120227,0.06,1.33
23185,20120228,0.06,1.36
23186,20120229,0.06,1.36
23187,20120301,0.06,1.38
23188,20120302,0.06,1.4
23189,20120303,0.06,1.42
23190,20120304,0.06,1.44
23191,20120305,0.06,1.46
23192,20120306,0.06,1.48
23193,20120307,0.06,1.5
23194,20120308,0.06,1.52
23195,20120309,0.06,1.53
23196,20120310,0.06,1.55
23197,20120311,0.06,1.56
23198,20120312,0.06,1.58
23199,20120313,0.06,1.59
23200,20120314,0.06,1.61
23201,20120315,0.06,1.62
23202,20120316,0.06,1.63
23203,20120317,0.24,1.64
23204,20120318,0.24,1.65
23205,20120319,0.24,1.66
23206,20120320,0.24,1.68
23207,20120321,0.24,1.69
23208,20120322,0.24,1.7
23209,20120323,0.24,1.71
23210,20120324,0.24,1.72
23211,20120325,0.24,1.73
23212,20120326,0.24,1.74
23213,20120327,0.24,1.74
23214,20120328,0.24,1.75
23215,20120329,0.24,1.76
23216,20120330,0.24,1.77
23217,20120331,0.24,1.78
23218,20120401,0.24,1.79
23219,20120402,0.24,1.8
23220,20120403,0.24,1.81
23221,20120404,0.24,1.82
23222,20120405,0.24,1.83
23223,20120406,0.24,1.84
23224,20120407,0.24,1.85
23225,20120408,0.24,1.85
23226,20120409,0.24,1.86
23227,20120410,0.24,1.87
23228,20120411,0.24,1.88
23229,20120412,0.24,1.88
23230,20120413,0.24,1.89
23231,20120414,0.25,1.89
23232,20120415,0.25,1.9
23233,20120416,0.25,1.9
23234,20120417,0.25,1.91
23235,20120418,0.25,1.92
23236,20120419,0.25,1.92
23237,20120420,0.25,1.93
23238,20120421,0.25,1.93
23239,20120422,0.25,1.94
23240,20120423,0.25,1.94
23241,20120424,0.25,1.95
23242,20120425,0.25,1.95
23243,20120426,0.25,1.96
23244,20120427,0.25,1.96
23245,20120428,0.25,1.97
23246,20120429,0.25,1.98
23247,20120430,0.25,1.98
23248,20120501,0.25,1.98
23249,20120502,0.25,1.99
23250,20120503,0.25,1.99
23251,20120504,0.25,1.99
23252,20120505,0.25,2.0
23253,20120506,0.25,2.0
23254,20120507,0.25,2.0
23255,20120508,0.25,2.01
23256,20120509,0.25,2.01
23257,20120510,0.25,2.01
23258,20120511,0.25,2.02
23259,20120512,0.25,2.02
23260,20120513,0.25,2.02
23261,20120514,0.25,2.02
23262,20120515,0.25,2.03
23263,20120516,0.25,2.03
23264,20120517,0.25,2.03
23265,20120518,0.25,2.03
23266,20120519,0.25,2.03
23267,20120520,0.25,2.03
23268,20120521,0.25,2.04
23269,20120522,0.25,2.04
23270,20120523,0.25,2.04
23271,20120524,0.25,2.04
23272,20120525,0.25,2.04
23273,20120526,0.25,2.04
23274,20120527,0.25,2.05
23275,20120528,0.25,2.05
23276,20120529,0.25,2.05
23277,20120530,0.25,2.05
23278,20120531,0.25,2.05
23279,20120601,0.25,2.05
23280,20120602,0.25,2.05
23281,20120603,0.25,2.05
23282,20120604,0.25,2.05
23283,20120605,0.25,2.05
23284,20120606,0.25,2.06
23285,20120607,0.25,2.06
23286,20120608,0.25,2.06
23287,20120609,0.25,2.06
23288,20120610,0.25,2.06
23289,20120611,0.25,2.06
23290,20120612,0.25,2.06
23291,20120613,0.25,2.06
23292,20120614,0.25,2.06
23293,20120615,0.25,2.06
23294,20120616,0.25,2.06
23295,20120617,0.25,2.06
23296,20120618,0.25,2.06
23297,20120619,0.25,2.06
23298,20120620,0.25,2.06
23299,20120621,0.25,2.07
23300,20120622,0.25,2.07
23301,20120623,0.25,2.07
23302,20120624,0.25,2.07
23303,20120625,0.25,2.07
23304,20120626,0.25,2.08
23305,20120627,0.25,2.08
23306,20120628,0.25,2.08
23307,20120629,0.25,2.09
23308,20120630,0.25,2.09
23309,20120701,0.25,2.1
23310,20120702,0.25,2.11
23311,20120703,0.25,2.11
23312,20120704,0.28,2.12
23313,20120705,0.28,2.13
23314,20120706,0.28,2.14
23315,20120707,0.28,2.15
23316,20120708,0.28,2.17
23317,20120709,0.28,2.18
23318,20120710,0.28,2.19
23319,20120711,0.28,2.2
23320,20120712,0.28,2.21
23321,20120713,0.34,2.23
23322,20120714,0.36,2.24
23323,20120715,0.36,2.25
23324,20120716,0.36,2.27
23325,20120717,0.36,2.28
23326,20120718,0.36,2.3
23327,20120719,0.36,2.31
23328,20120720,0.36,2.32
23329,20120721,0.36,2.34
23330,20120722,0.36,2.35
23331,20120723,0.37,2.37
23332,20120724,0.37,2.38
23333,20120725,0.37,2.39
23334,20120726,0.37,2.4
23335,20120727,0.37,2.42
23336,20120728,0.37,2.43
23337,20120729,0.37,2.44
23338,20120730,0.37,2.46
23339,20120731,0.42,2.47
23340,20120801,0.66,2.48
23341,20120802,0.66,2.49
23342,20120803,0.66,2.5
23343,20120804,0.66,2.51
23344,20120805,0.66,2.52
23345,20120806,0.66,2.53
23346,20120807,0.66,2.54
23347,20120808,0.66,2.55
23348,20120809,0.66,2.56
23349,20120810,0.66,2.57
23350,20120811,0.66,2.58
23351,20120812,0.66,2.59
23352,20120813,0.67,2.6
23353,20120814,0.67,2.61
23354,20120815,0.67,2.62
23355,20120816,0.67,2.63
23356,20120817,0.67,2.64
23357,20120818,0.67,2.65
23358,20120819,0.67,2.66
23359,20120820,0.67,2.67
23360,20120821,1.05,2.68
23361,20120822,2.70,2.69
23362,20120823,2.70,2.7
23363,20120824,2.70,2.71
23364,20120825,2.70,2.72
23365,20120826,2.70,2.73
23366,20120827,2.70,2.74
23367,20120828,2.70,2.75
23368,20120829,2.70,2.77
23369,20120830,2.70,2.78
23370,20120831,2.70,2.79
23371,20120901,2.70,2.8
23372,20120902,2.70,2.82
23373,20120903,2.70,2.83
23374,20120904,2.70,2.84
23375,20120905,2.70,2.86
23376,20120906,2.70,2.87
23377,20120907,2.70,2.88
23378,20120908,2.70,2.89
23379,20120909,2.70,2.9
23380,20120910,2.70,2.92
23381,20120911,3.88,2.93
23382,20120912,3.88,2.94
23383,20120913,3.88,2.95
23384,20120914,3.88,2.96
23385,20120915,3.88,2.98
23386,20120916,3.88,2.99
23387,20120917,3.88,3.0
23388,20120918,3.88,3.01
23389,20120919,3.88,3.02
23390,20120920,3.88,3.03
23391,20120921,3.88,3.04
23392,20120922,3.88,3.05
23393,20120923,3.88,3.06
23394,20120924,3.88,3.07
23395,20120925,3.88,3.08
23396,20120926,3.88,3.08
23397,20120927,3.88,3.09
23398,20120928,3.88,3.1
23399,20120929,3.88,3.1
23400,20120930,3.88,3.11
23401,20121001,3.88,3.12
23402,20121002,3.88,3.12
23403,20121003,3.88,3.13
23404,20121004,3.88,3.14
23405,20121005,3.88,3.15
23406,20121006,3.88,3.16
23407,20121007,3.88,3.17
23408,20121008,3.88,3.18
23409,20121009,3.88,3.19
23410,20121010,4.04,3.2
23411,20121011,4.82,3.21
23412,20121012,4.82,3.22
23413,20121013,4.82,3.23
23414,20121014,4.82,3.24
23415,20121015,4.82,3.26
23416,20121016,4.82,3.27
23417,20121017,4.82,3.28
23418,20121018,4.82,3.29
23419,20121019,4.82,3.3
23420,20121020,4.82,3.31
23421,20121021,4.82,3.32
23422,20121022,4.82,3.33
23423,20121023,4.82,3.34
23424,20121024,4.82,3.36
23425,20121025,4.82,3.37
23426,20121026,4.82,3.38
23427,20121027,4.82,3.39
23428,20121028,4.82,3.4
23429,20121029,4.82,3.41
23430,20121030,4.82,3.42
23431,20121031,4.82,3.43
23432,20121101,4.82,3.44
23433,20121102,4.82,3.45
23434,20121103,4.82,3.46
23435,20121104,4.82,3.46
23436,20121105,4.82,3.47
23437,20121106,4.82,3.48
23438,20121107,4.82,3.49
23439,20121108,4.82,3.5
23440,20121109,4.82,3.51
23441,20121110,4.82,3.52
23442,20121111,4.82,3.52
23443,20121112,4.82,3.53
23444,20121113,4.82,3.54
23445,20121114,4.82,3.55
23446,20121115,4.82,3.56
23447,20121116,4.82,3.57
23448,20121117,4.82,3.58
23449,20121118,4.82,3.59
23450,20121119,4.82,3.6
23451,20121120,4.82,3.61
23452,20121121,4.82,3.62
23453,20121122,4.82,3.63
23454,20121123,4.82,3.65
23455,20121124,4.82,3.66
23456,20121125,4.82,3.67
23457,20121126,4.82,3.68
23458,20121127,4.82,3.69
23459,20121128,4.82,3.71
23460,20121129,4.82,3.72
23461,20121130,4.82,3.73
23462,20121201,4.82,3.74
23463,20121202,4.82,3.75
23464,20121203,4.82,3.77
23465,20121204,4.82,3.78
23466,20121205,4.82,3.79
23467,20121206,4.82,3.8
23468,20121207,4.82,3.81
23469,20121208,4.82,3.82
23470,20121209,4.82,3.83
23471,20121210,4.82,3.85
23472,20121211,4.82,3.86
23473,20121212,4.82,3.87
23474,20121213,5.11,3.88
23475,20121214,5.31,3.9
23476,20121215,5.31,3.91
23477,20121216,5.31,3.93
23478,20121217,5.31,3.94
23479,20121218,5.31,3.96
23480,20121219,5.31,3.97
23481,20121220,5.31,3.98
23482,20121221,5.31,4.0
23483,20121222,5.31,4.02
23484,20121223,5.31,4.03
23485,20121224,5.31,4.05
23486,20121225,5.31,4.07
23487,20121226,5.31,4.08
23488,20121227,5.31,4.1
23489,20121228,5.31,4.12
23490,20121229,5.31,4.14
23491,20121230,5.31,4.16
23492,20121231,5.31,4.18
23493,20130101,0.00,0.02
23494,20130102,0.00,0.04
23495,20130103,0.00,0.06
23496,20130104,0.00,0.08
23497,20130105,0.00,0.1
23498,20130106,0.00,0.12
23499,20130107,0.00,0.14
23500,20130108,0.00,0.16
23501,20130109,0.00,0.18
23502,20130110,0.00,0.2
23503,20130111,0.00,0.22
23504,20130112,0.00,0.23
23505,20130113,0.00,0.25
23506,20130114,0.00,0.27
23507,20130115,0.00,0.29
23508,20130116,0.00,0.31
23509,20130117,0.00,0.33
23510,20130118,0.00,0.35
23511,20130119,0.00,0.36
23512,20130120,0.00,0.38
23513,20130121,0.00,0.39
23514,20130122,0.00,0.41
23515,20130123,0.00,0.43
23516,20130124,0.01,0.44
23517,20130125,0.07,0.46
23518,20130126,0.43,0.47
23519,20130127,0.43,0.49
23520,20130128,0.43,0.51
23521,20130129,0.43,0.52
23522,20130130,0.43,0.54
23523,20130131,0.43,0.56
23524,20130201,0.43,0.58
23525,20130202,0.43,0.6
23526,20130203,0.43,0.63
23527,20130204,0.43,0.65
23528,20130205,0.43,0.67
23529,20130206,0.43,0.69
23530,20130207,0.43,0.72
23531,20130208,0.43,0.75
23532,20130209,0.43,0.77
23533,20130210,0.43,0.8
23534,20130211,0.43,0.83
23535,20130212,0.43,0.85
23536,20130213,0.43,0.88
23537,20130214,0.43,0.92
23538,20130215,0.43,0.95
23539,20130216,0.43,0.98
23540,20130217,0.43,1.01
23541,20130218,0.43,1.05
23542,20130219,0.43,1.08
23543,20130220,0.43,1.11
23544,20130221,0.43,1.14
23545,20130222,0.43,1.18
23546,20130223,0.43,1.21
23547,20130224,0.43,1.24
23548,20130225,0.43,1.27
23549,20130226,0.43,1.3
23550,20130227,0.43,1.33
23551,20130228,0.43,1.36
23552,20130301,0.43,1.38
23553,20130302,0.43,1.4
23554,20130303,0.43,1.42
23555,20130304,0.43,1.44
23556,20130305,0.43,1.46
23557,20130306,0.43,1.48
23558,20130307,0.43,1.5
23559,20130308,0.58,1.52
23560,20130309,0.58,1.53
23561,20130310,0.58,1.55
23562,20130311,0.58,1.56
23563,20130312,0.58,1.58
23564,20130313,0.58,1.59
23565,20130314,0.58,1.61
23566,20130315,0.58,1.62
23567,20130316,0.58,1.63
23568,20130317,0.58,1.64
23569,20130318,0.58,1.65
23570,20130319,0.58,1.66
23571,20130320,0.58,1.68
23572,20130321,0.58,1.69
23573,20130322,0.58,1.7
23574,20130323,0.58,1.71
23575,20130324,0.58,1.72
23576,20130325,0.58,1.73
23577,20130326,0.58,1.74
23578,20130327,0.58,1.74
23579,20130328,0.58,1.75
23580,20130329,0.58,1.76
23581,20130330,0.58,1.77
23582,20130331,0.58,1.78
23583,20130401,0.58,1.79
23584,20130402,0.58,1.8
23585,20130403,0.58,1.81
23586,20130404,0.58,1.82
23587,20130405,0.58,1.83
23588,20130406,0.58,1.84
23589,20130407,0.58,1.85
23590,20130408,0.61,1.85
23591,20130409,0.61,1.86
23592,20130410,0.61,1.87
23593,20130411,0.61,1.88
23594,20130412,0.61,1.88
23595,20130413,0.61,1.89
23596,20130414,0.61,1.89
23597,20130415,0.61,1.9
23598,20130416,0.61,1.9
23599,20130417,0.61,1.91
23600,20130418,0.61,1.92
23601,20130419,0.61,1.92
23602,20130420,0.61,1.93
23603,20130421,0.61,1.93
23604,20130422,0.61,1.94
23605,20130423,0.61,1.94
23606,20130424,0.61,1.95
23607,20130425,0.61,1.95
23608,20130426,0.61,1.96
23609,20130427,0.61,1.96
23610,20130428,0.61,1.97
23611,20130429,0.61,1.98
23612,20130430,0.61,1.98
23613,20130501,0.61,1.98
23614,20130502,0.61,1.99
23615,20130503,0.61,1.99
23616,20130504,0.61,1.99
23617,20130505,0.61,2.0
23618,20130506,0.61,2.0
23619,20130507,0.61,2.0
23620,20130508,0.61,2.01
23621,20130509,0.61,2.01
23622,20130510,0.61,2.01
23623,20130511,0.61,2.02
23624,20130512,0.61,2.02
23625,20130513,0.61,2.02
23626,20130514,0.61,2.02
23627,20130515,0.61,2.03
23628,20130516,0.61,2.03
23629,20130517,0.61,2.03
23630,20130518,0.61,2.03
23631,20130519,0.61,2.03
23632,20130520,0.61,2.03
23633,20130521,0.61,2.04
23634,20130522,0.61,2.04
23635,20130523,0.61,2.04
23636,20130524,0.61,2.04
23637,20130525,0.61,2.04
23638,20130526,0.61,2.04
23639,20130527,0.61,2.05
23640,20130528,0.61,2.05
23641,20130529,0.61,2.05
23642,20130530,0.61,2.05
23643,20130531,0.61,2.05
23644,20130601,0.61,2.05
23645,20130602,0.61,2.05
23646,20130603,0.61,2.05
23647,20130604,0.61,2.05
23648,20130605,0.61,2.05
23649,20130606,0.61,2.06
23650,20130607,0.61,2.06
23651,20130608,0.61,2.06
23652,20130609,0.61,2.06
23653,20130610,0.61,2.06
23654,20130611,0.61,2.06
23655,20130612,0.61,2.06
23656,20130613,0.61,2.06
23657,20130614,0.61,2.06
23658,20130615,0.61,2.06
23659,20130616,0.61,2.06
23660,20130617,0.61,2.06
23661,20130618,0.61,2.06
23662,20130619,0.61,2.06
23663,20130620,0.61,2.06
23664,20130621,0.61,2.07
23665,20130622,0.61,2.07
23666,20130623,0.61,2.07
23667,20130624,0.61,2.07
23668,20130625,0.61,2.07
23669,20130626,0.61,2.08
23670,20130627,0.61,2.08
23671,20130628,0.61,2.08
23672,20130629,0.61,2.09
23673,20130630,0.61,2.09
23674,20130701,0.61,2.1
23675,20130702,0.61,2.11
23676,20130703,0.61,2.11
23677,20130704,0.61,2.12
23678,20130705,0.61,2.13
23679,20130706,0.62,2.14
23680,20130707,0.62,2.15
23681,20130708,0.62,2.17
23682,20130709,0.62,2.18
23683,20130710,0.62,2.19
23684,20130711,0.66,2.2
23685,20130712,0.66,2.21
23686,20130713,0.66,2.23
23687,20130714,0.66,2.24
23688,20130715,0.66,2.25
23689,20130716,0.66,2.27
23690,20130717,0.66,2.28
23691,20130718,0.66,2.3
23692,20130719,0.88,2.31
23693,20130720,0.91,2.32
23694,20130721,0.91,2.34
23695,20130722,0.91,2.35
23696,20130723,0.91,2.37
23697,20130724,0.91,2.38
23698,20130725,0.91,2.39
23699,20130726,0.91,2.4
23700,20130727,0.91,2.42
23701,20130728,0.91,2.43
23702,20130729,0.91,2.44
23703,20130730,0.91,2.46
23704,20130731,0.91,2.47
23705,20130801,0.91,2.48
23706,20130802,0.91,2.49
23707,20130803,0.91,2.5
23708,20130804,0.91,2.51
23709,20130805,0.91,2.52
23710,20130806,0.91,2.53
23711,20130807,0.91,2.54
23712,20130808,0.91,2.55
23713,20130809,0.91,2.56
23714,20130810,0.91,2.57
23715,20130811,0.91,2.58
23716,20130812,0.91,2.59
23717,20130813,0.91,2.6
23718,20130814,0.91,2.61
23719,20130815,0.91,2.62
23720,20130816,0.91,2.63
23721,20130817,0.91,2.64
23722,20130818,1.07,2.65
23723,20130819,1.08,2.66
23724,20130820,1.08,2.67
23725,20130821,1.08,2.68
23726,20130822,1.08,2.69
23727,20130823,1.08,2.7
23728,20130824,1.08,2.71
23729,20130825,1.08,2.72
23730,20130826,1.14,2.73
23731,20130827,1.14,2.74
23732,20130828,1.14,2.75
23733,20130829,1.14,2.77
23734,20130830,1.19,2.78
23735,20130831,1.19,2.79
23736,20130901,1.19,2.8
23737,20130902,1.19,2.82
23738,20130903,1.20,2.83
23739,20130904,1.20,2.84
23740,20130905,1.20,2.86
23741,20130906,1.20,2.87
23742,20130907,1.20,2.88
23743,20130908,1.24,2.89
23744,20130909,1.27,2.9
23745,20130910,1.28,2.92
23746,20130911,1.52,2.93
23747,20130912,1.54,2.94
23748,20130913,1.54,2.95
23749,20130914,1.54,2.96
23750,20130915,1.54,2.98
23751,20130916,1.54,2.99
23752,20130917,1.54,3.0
23753,20130918,1.54,3.01
23754,20130919,1.54,3.02
23755,20130920,1.54,3.03
23756,20130921,1.54,3.04
23757,20130922,1.54,3.05
23758,20130923,1.54,3.06
23759,20130924,1.54,3.07
23760,20130925,1.54,3.08
23761,20130926,1.54,3.08
23762,20130927,1.54,3.09
23763,20130928,1.54,3.1
23764,20130929,1.54,3.1
23765,20130930,1.54,3.11
23766,20131001,1.54,3.12
23767,20131002,1.54,3.12
23768,20131003,1.54,3.13
23769,20131004,1.54,3.14
23770,20131005,1.54,3.15
23771,20131006,1.54,3.16
23772,20131007,1.54,3.17
23773,20131008,1.54,3.18
23774,20131009,1.54,3.19
23775,20131010,1.54,3.2
23776,20131011,1.54,3.21
23777,20131012,1.54,3.22
23778,20131013,1.54,3.23
23779,20131014,1.54,3.24
23780,20131015,1.54,3.26
23781,20131016,1.54,3.27
23782,20131017,1.54,3.28
23783,20131018,1.54,3.29
